id.int64()	user_id.int64()	product_id.int64()	subtotal.double()	tax.double()	total.double()	discount.double()	created_at.date(2006-03-02 15:04:05.99999999)	quantity.int32()
4237	588	149	69.15415037577924	4.84	80.37838687799221		2018-06-25 16:24:21.981	8
4238	588	2	105.11984419607644	7.36	121.93098728158719	4.3932308051553965	2019-07-30 09:03:05.752	5
4239	588	4	110.98767151282252	7.77	105.48918150909932		2018-09-21 22:51:28.433	4
4240	588	114	77.91196471862148	5.45	103.33783260185797	8.893230805155397	2019-11-22 10:30:24.809	2
4241	588	63	133.5202262591817	9.35	114.693952407214		2018-09-09 12:39:15.052	5
4242	588	171	105.07665741496471	7.36	102.669111992583		2018-11-07 04:45:15.395	4
4243	588	81	43.9329842322118	3.08	51.56382097766762		2018-04-17 03:57:36.164	3
4244	588	44	76.35255205175756	5.34	72.85235428936919		2019-05-31 09:37:04.192	4
4245	588	179	68.32408657333919	4.78	77.98983350469999		2018-08-23 18:46:26.417	6
4246	588	170	105.07665741496471	7.36	129.9848082231688	4.3932308051553965	2019-11-10 11:15:20.484	3
4247	589	37	80.10774204020768	4.41	92.6772837463309		2020-01-30 23:14:22.925	3
4248	589	199	76.95334253952366	4.23	99.12829610432412		2017-05-22 16:40:26.989	5
4249	590	189	93.27738254731509	5.83	110.09157388382866		2019-10-15 04:11:39.693	5
4250	590	2	105.11984419607644	6.57	111.83610629623504		2019-06-03 02:22:52.772	5
4251	590	169	59.53172693453274	3.72	50.43413392324257		2018-03-06 11:27:22.479	8
4252	590	176	57.92480943352658	3.62	58.55944005428235	4.3932308051553965	2019-04-27 01:32:12.272	3
4253	590	126	83.49598746872304	5.22	109.87605240507067		2017-10-03 02:58:20.271	6
4254	590	105	35.149014295079674	2.2	34.45125013390147		2017-10-27 05:55:19.721	6
4255	590	108	33.39659192329691	2.09	31.80138531520686		2017-07-21 05:18:02.022	5
4256	590	186	98.9770008385166	6.19	86.64959535996489	2.531040071297526	2018-10-01 00:34:11.233	5
4257	590	71	55.202545991924566	3.45	55.12671283363558		2017-03-06 08:53:05.569	1
4258	590	114	51.94130981241432	3.25	49.44435609186187		2017-09-23 03:05:46.903	6
4259	591	135	45.80402317157342	3.15	58.61468977490012		2020-03-12 15:56:33.384	1
4260	591	134	42.49233549998661	2.92	53.734267539664906		2019-08-04 13:26:00.754	6
4261	591	6	97.43621265344382	6.7	83.21473816634241		2019-08-17 06:44:07.244	6
4262	591	142	70.34853057210945	4.84	84.62640903857705		2018-02-11 23:24:55.092	1
4263	591	68	76.82895921539838	5.28	84.50407765182202		2017-02-08 08:09:24.285	1
4264	591	147	44.4315141414441	3.05	56.49561954370038		2017-07-20 14:35:30.434	4
4265	591	46	118.0495173798411	8.12	110.1612562493332	2.531040071297526	2019-01-31 01:58:27.404	2
4266	591	48	123.20884248534108	8.47	122.37152037927008		2019-11-14 13:48:02.57	3
4267	591	148	138.9817182254566	9.55	164.59422845860985		2019-08-25 14:52:18.184	4
4268	591	193	33.587182645381546	2.31	36.14339667864869		2017-05-20 22:56:53.11	4
4269	591	127	134.48016314504417	9.25	169.88908605451903		2019-02-13 06:36:09.302	2
4270	591	149	69.15415037577924	4.75	91.34292740504095		2018-12-24 14:54:28.263	2
4271	591	10	47.6793282102869	3.28	63.63007916528731		2018-01-17 01:43:04.105	2
4272	591	121	40.44528328808107	2.78	39.61584549142384		2019-11-03 20:13:35.115	2
4273	592	135	45.80402317157342	3.15	40.91058876738789	2.531040071297526	2018-12-06 17:37:48.067	2
4274	592	68	115.24343882309758	7.92	147.89595197377443		2019-05-22 06:45:26.518	4
4275	597	32	107.1448636959614	0	105.94035157568182	7.031040071297526	2019-05-25 00:00:47.36	4
4276	597	47	56.05108065511453	0	66.66080501886483		2017-09-10 05:00:29.838	5
4277	597	25	68.62263967182464	0	71.14547051917353		2019-09-03 12:45:31.809	4
4278	597	198	46.76407124473339	0	51.71137221760057		2016-08-05 11:15:16.844	4
4279	597	80	36.60883787357609	0	36.34451086337161		2017-11-23 07:23:44.777	2
4280	597	35	71.53687730741436	0	70.77385637648558	6.261414709340395	2018-02-10 06:04:47.897	1
4281	597	53	44.27587240151534	0	45.07534998638065		2019-06-23 07:58:34.365	5
4282	597	66	90.77417514071306	0	96.4209008442226	6.261414709340395	2016-08-15 09:58:46.888	7
4283	597	60	29.80214751859149	0	30.003123911631945		2019-07-19 11:36:51.521	5
4284	597	30	64.17448218067184	0	57.53453626975062		2019-04-24 02:28:10.236	2
4285	597	134	42.49233549998661	0	37.86712273964212		2020-04-11 09:59:12.05	2
4286	597	198	46.76407124473339	0	38.04656816111926		2017-04-15 20:27:51.371	2
4287	598	87	117.25536340498041	7.04	148.237447981835	6.261414709340395	2019-11-02 22:58:27.664	2
4288	598	136	105.20402317157343	6.31	88.83051072159694		2019-06-04 02:55:54.173	5
4289	602	125	80.39699207990944	0	64.9549181404178		2018-03-01 23:44:20.521	1
4290	602	10	47.6793282102869	0	50.40703216687329	6.261414709340395	2019-12-19 01:33:34.671	2
4291	602	95	49.81864156655383	0	46.170993351950564		2020-01-06 12:53:51.56	2
4292	602	83	81.87627832636537	0	101.80728368920406		2019-11-12 18:56:39.778	2
4293	602	67	41.24480890795779	0	41.00813697357968		2018-09-25 04:39:21.501	5
4294	602	88	105.41292031622555	0	117.05564298936571		2019-10-30 02:45:32.654	5
4295	602	119	43.43814329652384	0	40.00399581030488	9.030468699164025	2019-04-17 20:08:34.672	3
4296	602	57	122.4223933583994	0	104.3267969860171		2019-06-24 09:03:05.202	7
4297	602	72	142.20381898788685	0	156.756981576931		2018-06-04 05:46:46.836	7
4298	602	156	30.615804149046195	0	34.73448406601445		2018-06-01 20:35:37.258	7
4299	602	85	36.6006982295235	0	40.03843368716499		2017-12-22 16:15:13.671	3
4300	602	70	57.493003808959784	0	57.00489723469494		2018-12-19 12:36:45.189	3
4301	602	68	115.24343882309758	0	105.99805551663758	4.530468699164025	2019-12-02 19:55:53.779	3
4302	602	188	22.584921698210056	0	24.082883859518923		2017-12-19 02:13:58.33	3
4303	604	116	76.28323416938524	0	72.93105983241553		2017-09-21 14:33:27.646	6
4304	604	168	118.93172693453273	0	134.94044057077303		2019-10-01 13:48:07.233	5
4305	604	72	142.20381898788685	0	125.58691375631342		2019-04-13 09:08:52.872	3
4306	604	134	42.49233549998661	0	38.70963157065049		2018-01-05 01:57:41.104	2
4307	604	154	81.87529553312261	0	92.32694765609574		2018-08-24 22:37:57.324	6
4308	604	90	82.07974183693327	0	95.90093164508326		2017-12-11 21:30:17.389	2
4309	604	147	44.4315141414441	0	45.59377781017515		2017-05-14 14:12:41.299	4
4310	604	42	38.00410713690931	0	40.46025067767566		2020-04-06 12:22:58.736	3
4311	604	110	55.526746186906664	0	49.891801578497855		2019-05-25 15:44:22.262	5
4312	604	109	79.36660712128732	0	71.68387454268655		2017-10-18 20:38:51.638	8
4313	604	7	148.22900526552291	0	145.81609142595806		2018-10-26 18:05:23.784	6
4314	604	111	37.01783079127111	0	39.420699907403126		2017-03-14 22:57:52.034	1
4315	604	82	60.89545738030947	0	50.29338939032068		2018-01-25 02:58:40.436	2
4316	604	143	40.7988669736962	0	50.84396894058976		2017-11-17 23:55:32.767	3
4317	604	73	71.6287722595695	0	66.27992131472624		2019-12-15 03:27:27.653	2
4318	604	91	65.09432810381134	0	72.9343982620739		2018-06-01 15:40:57.736	5
4319	604	84	81.87627832636537	0	102.53410886316067		2018-03-02 18:11:21.308	1
4320	604	108	50.094887884945365	0	49.68465961095091		2019-06-24 22:14:48.455	7
4321	604	120	83.5020135028928	0	92.69054596322061		2019-06-08 02:53:13.169	5
4322	604	85	54.90104734428525	0	49.162857030374546		2019-09-22 04:48:38.13	4
4323	604	178	117.32963250370614	0	123.08913844313449		2019-05-02 23:07:58.47	3
4324	605	46	118.0495173798411	5.31	144.7189053730176		2019-03-16 20:49:57.453	1
4325	605	33	31.829909130640935	1.43	40.50400377175159		2016-12-14 00:26:38.18	3
4326	605	10	47.6793282102869	2.15	52.93466693184985		2019-11-23 06:03:01.337	3
4327	605	83	81.87627832636537	3.68	81.52975008597427		2019-03-11 05:49:14.547	1
4328	605	137	67.77247956807186	3.05	66.8829688161188		2020-02-04 23:14:17.167	2
4329	605	100	67.83486485383094	3.05	71.08282964108842	4.05851434894408	2018-02-10 20:19:03.262	2
4330	605	92	124.89242686579996	5.62	126.64641004721749		2018-07-14 23:38:20.023	5
4331	605	113	110.47725376186015	4.97	121.37508837050417		2020-01-13 14:14:07.251	2
4332	605	38	66.06937283839378	2.97	54.82377199752787		2019-05-06 20:15:33.26	3
4333	605	168	118.93172693453273	5.35	137.46737232078883		2018-12-07 07:02:31.406	1
4334	605	140	66.80312547576881	3.01	70.92515101785405		2018-09-24 06:09:43.104	3
4335	605	86	92.31436670850246	4.15	108.88375149736034		2018-08-15 14:41:02.359	4
4336	605	81	29.288656154807867	1.32	28.202167137411685		2017-06-15 01:32:12.716	5
4337	605	70	57.493003808959784	2.59	71.39024533614239		2018-05-06 03:32:30.2	5
4338	605	31	105.65346467128523	4.75	118.7697037047469		2018-09-25 09:36:58.022	4
4339	605	21	40.38334406304544	1.82	34.339268350989386		2017-07-29 15:21:35.335	3
4340	605	174	111.61430894181083	5.02	132.79115920968417	6.321245010901326	2018-11-26 04:11:40.792	2
4341	605	86	92.31436670850246	4.15	111.95150298691894		2019-07-08 16:33:03.662	3
4342	605	181	143.88940370476112	6.48	177.86658344224895		2019-10-24 22:16:33.332	3
4343	605	93	49.81864156655383	2.24	60.43068167715357		2018-12-27 17:58:23.452	1
4344	605	127	134.48016314504417	6.05	137.01988608624828		2019-01-20 00:37:29.699	1
4345	605	98	112.41825444654248	5.06	132.57286032575058	6.321245010901326	2019-07-04 11:13:52.479	3
4346	605	17	53.290720311951766	2.4	44.09994006740016		2017-10-10 12:54:07.29	4
4347	605	10	47.6793282102869	2.15	47.8468467565242		2019-03-14 01:08:22.281	1
4348	605	11	132.45679913492563	5.96	154.1164795244039		2018-06-08 07:37:11.477	5
4349	605	183	37.7982748679465	1.7	32.9120645383034		2017-05-25 21:37:20.322	2
4350	607	81	43.9329842322118	1.76	42.780687196942694		2019-05-16 02:35:03.83	3
4351	607	151	91.61302306843446	3.66	80.1864142950774		2018-10-28 22:10:39.183	5
4352	607	32	107.1448636959614	4.29	107.61058183913964		2019-12-09 20:08:41.574	2
4353	607	64	143.4221774571866	5.74	151.9066486588567		2019-10-04 01:44:42.768	5
4354	607	49	131.42865839323724	5.26	131.30619793493136		2020-02-19 06:02:52.383	1
4355	607	117	55.024851254077866	2.2	68.67240443220936		2018-09-05 09:12:35.08	3
4356	607	176	57.92480943352658	2.32	48.355003030652554		2018-11-23 01:59:20.372	2
4357	607	78	41.616917284159726	1.66	50.85730569643526		2019-02-05 02:47:05.859	2
4358	607	29	123.57448218067185	4.94	139.74869930576077		2018-07-06 00:24:44.794	4
4359	607	74	51.12804227386549	2.05	48.74883555188845		2019-11-12 21:47:42.589	2
4360	607	90	123.1196127553999	4.92	107.4803650085891		2019-11-07 01:43:30.456	2
4361	608	1	44.19489169601981	2.65	53.03622645133343		2018-11-20 04:48:14.848	2
4362	608	195	109.78077396807234	6.59	133.6173949470429		2018-10-21 01:45:40.219	5
4363	608	188	33.87738254731509	2.03	41.54679694947684		2019-10-05 02:53:29.813	3
4364	609	50	53.64019616819762	2.68	56.00124309688386		2018-12-15 10:16:02.038	2
4365	609	3	53.08311732230858	2.65	64.13253383530022		2018-12-01 12:43:46.945	2
4366	609	91	43.39621873587423	2.17	57.02585393275174	1.9994528016109283	2017-05-20 00:24:49.105	4
4367	609	99	67.83486485383094	3.39	57.80041200616256		2018-06-06 10:02:21.33	5
4368	609	176	57.92480943352658	2.9	66.81378570799711		2019-01-06 13:53:10.508	2
4369	609	174	74.40953929454055	3.72	80.80219611883892		2017-12-15 07:47:56.736	2
4370	609	63	133.5202262591817	6.68	115.66068424107641		2019-10-17 02:26:34.479	7
4371	609	180	68.32408657333919	3.42	79.08615215733705		2019-09-02 05:57:04.795	6
4372	609	188	33.87738254731509	1.69	39.22539590070164		2018-03-12 14:39:08.616	1
4373	609	34	74.30391386913199	3.72	82.62200056944123		2020-01-27 03:23:22.493	2
4374	609	195	109.78077396807234	5.49	117.75095305577348		2018-02-15 05:36:05.899	1
4375	609	77	67.34461152277315	3.37	59.37501096436964		2017-09-09 04:01:34.993	4
4376	609	50	53.64019616819762	2.68	60.730823021435974		2018-05-14 22:04:53.458	5
4377	609	125	80.39699207990944	4.02	94.32651673054936	7.197455678724455	2020-01-28 01:52:47.382	2
4378	609	140	66.80312547576881	3.34	71.34842307476043		2019-08-22 15:17:13.976	4
4379	609	169	59.53172693453274	2.98	69.77345289877906		2019-02-28 15:57:56.595	1
4380	609	7	148.22900526552291	7.41	166.29893931433256		2020-04-09 02:03:11.048	3
4381	609	60	29.80214751859149	1.49	37.65647961214406		2020-03-30 21:51:35.323	1
4382	609	9	87.46968147789205	4.37	75.96680197865598		2018-04-07 10:06:41.39	2
4383	609	30	42.7829881204479	2.14	44.68790006360064		2017-12-13 05:12:58.569	1
4384	609	172	122.3651993029456	6.12	146.2776634618484		2018-11-14 11:11:46.175	2
4385	609	168	79.28781795635516	3.96	94.93515001403564		2017-07-02 16:43:41.684	3
4386	609	96	104.82144858590365	5.24	100.82717799030033		2019-07-24 07:52:09.931	3
4387	609	31	105.65346467128523	5.28	115.7098030167392		2019-03-25 03:36:40.851	1
4388	609	47	84.0766209826718	4.2	75.69048100539838		2018-03-25 09:18:11.936	1
4389	609	196	70.14610686710009	3.51	88.70474598085887		2019-03-18 07:44:24.452	1
4390	611	158	93.26282349158673	5.6	120.47542493845131		2017-12-05 04:17:21.846	2
4391	611	149	69.15415037577924	4.15	78.23564627663328	6.355505765222905	2018-08-21 21:09:14.8	7
4392	611	70	57.493003808959784	3.45	63.13395227310862		2019-11-14 15:32:24.127	2
4393	611	3	53.08311732230858	3.18	69.98134833301873		2018-10-08 04:22:50.542	3
4394	611	165	38.30449564120193	2.3	33.55965929650347		2020-02-06 06:30:50.755	1
4395	611	184	77.3982748679465	4.64	77.49005166305083		2017-02-21 19:38:33.275	1
4396	611	102	31.361435038520785	1.88	34.79095173516053		2017-08-15 00:33:30.496	4
4397	611	32	107.1448636959614	6.43	97.29529107678309		2019-09-14 06:29:25.908	4
4398	611	146	126.04727121216614	7.56	109.63600611556072		2018-09-08 07:40:00.423	5
4399	611	26	45.41647453836076	2.72	44.158669903013376		2017-08-22 16:48:27.626	7
4400	612	114	77.91196471862148	5.45	68.71685947347773		2019-04-05 22:01:28.195	3
4401	612	16	66.11029954877317	4.63	56.7678858266768		2019-07-22 03:19:53.048	5
4402	612	48	123.20884248534108	8.62	140.9378618682322		2018-03-26 06:24:37.418	1
4403	613	138	113.95078476718615	4.56	110.06546611225698		2018-08-01 15:01:07.106	6
4404	613	133	68.4819702983371	2.74	78.80699423955743		2020-02-13 14:19:38.397	1
4405	613	18	54.60204747398195	2.18	69.29836527309722		2016-06-24 17:54:59.847	5
4406	613	175	78.21653962235106	3.13	68.10221536252868		2016-10-12 15:26:37.546	4
4407	613	7	148.22900526552291	5.93	192.1062136323374		2020-02-01 07:03:41.559	1
4408	613	175	117.3248094335266	4.69	117.7584658040157		2018-01-02 06:51:52.198	1
4409	613	194	33.587182645381546	1.34	30.016692074013594	6.355505765222905	2017-09-12 02:57:50.204	4
4410	613	174	74.40953929454055	2.98	76.43512968727593		2017-03-20 04:37:39.606	1
4411	613	107	50.094887884945365	2	63.398609852389114		2019-11-10 14:56:28.324	2
4412	613	36	130.93687730741433	5.24	135.74847807686672		2019-12-28 08:10:10.144	1
4413	613	32	71.42990913064094	2.86	71.69024452267529		2017-10-13 02:04:05.236	4
4414	613	101	139.82488066180403	5.59	169.72598338391188	7.802505607864912	2018-05-21 20:09:45.627	3
4415	613	34	74.30391386913199	2.97	84.50674082078272		2018-04-14 20:37:41.94	2
4416	613	68	76.82895921539838	3.07	98.37672858625614		2016-11-30 01:11:07.337	3
4417	613	94	72.81242771103588	2.91	77.49982198815573		2016-08-03 20:26:52.695	9
4418	613	200	48.802638078661005	1.95	49.634691072863774		2016-06-29 14:26:11.472	6
4419	613	170	105.07665741496471	4.2	118.48071390237436		2019-01-26 23:31:42.55	2
4420	613	26	45.41647453836076	1.82	49.863549238930716	7.802505607864912	2017-05-22 14:28:57.975	4
4421	613	150	128.55415037577922	5.14	125.82941151162379		2018-03-28 02:12:24.775	1
4422	613	39	114.58158180283459	4.58	106.95180681212881		2019-04-23 19:15:09.596	2
4423	613	180	68.32408657333919	2.73	76.99799458552413		2018-02-24 06:33:51.738	2
4424	613	32	71.42990913064094	2.86	68.61638871118375		2017-01-15 13:02:33.766	2
4425	613	112	27.55292434006023	1.1	29.65066502539117		2017-07-22 08:48:57.478	5
4426	613	182	84.48940370476112	3.38	103.74084401836463		2019-07-24 01:33:44.97	5
4427	613	38	44.04624855892918	1.76	48.965812038350656		2016-10-21 06:23:02.434	4
4428	613	112	27.55292434006023	1.1	24.88691804626144		2016-10-27 09:01:23.673	4
4429	613	192	69.18418520579327	2.77	71.42278740402507		2019-11-13 23:30:25.356	2
4430	613	107	33.39659192329691	1.34	39.52048601215712		2017-07-20 23:43:05.802	5
4431	613	139	76.77768319177018	3.07	72.34702085460593		2019-06-12 16:09:54.166	8
4432	613	90	82.07974183693327	3.28	101.31696416590484		2016-09-28 00:55:40.02	6
4433	613	11	132.45679913492563	5.3	128.3638160365638		2019-03-21 16:49:30.167	1
4434	613	45	118.0495173798411	4.72	110.85976320162473		2019-11-06 09:03:52.983	2
4435	613	77	67.34461152277315	2.69	85.01446169789519		2016-12-27 03:01:45.542	2
4436	613	158	93.26282349158673	3.73	120.8527528813501		2017-03-20 06:51:48.844	1
4437	613	143	61.1983004605443	2.45	51.36694887941701		2019-12-19 03:52:14.167	2
4438	616	19	64.00675097561322	4.48	78.76084405846947		2018-11-01 16:41:42.99	4
4439	616	152	48.89568729900663	3.42	64.82788399882986		2018-02-07 11:52:41.775	1
4440	616	72	94.80254599192457	6.64	88.85551946464528		2017-05-29 02:59:50.863	4
4441	616	2	70.07989613071763	4.91	66.23678493702627		2017-12-02 16:46:04.594	2
4442	616	161	47.59120561297272	3.33	56.98287090678376		2019-07-28 12:47:58.669	4
4443	616	31	105.65346467128523	7.4	101.41460206027735	2.741561292999213	2018-02-07 07:05:43.224	1
4444	616	36	130.93687730741433	9.17	115.10903711180661		2019-04-05 10:20:25.587	27
4445	616	186	98.9770008385166	6.93	83.52719185020045	2.741561292999213	2018-09-04 10:22:32.637	4
4446	616	186	98.9770008385166	6.93	104.94048454653617		2019-04-15 08:45:28.633	3
4447	616	167	97.70449564120193	6.84	120.372112687325		2019-08-29 03:02:15.627	4
4448	616	98	112.41825444654248	7.87	134.97197435760899		2018-07-15 15:30:28.79	4
4449	617	177	128.8192981944599	3.74	124.01909023137048		2018-03-21 01:32:14.905	1
4450	617	181	143.88940370476112	4.17	172.48834213997847		2019-06-25 17:47:50.534	7
4451	617	33	47.7448636959614	1.38	39.05098266683518		2019-11-01 12:23:02.911	3
4452	617	132	127.88197029833711	3.71	143.03159827540884		2018-11-07 12:30:58.694	3
4453	617	112	27.55292434006023	0.8	25.30406866848823	5.89534008333648	2017-03-17 09:51:50.334	1
4454	617	5	124.1176465275534	3.6	118.35778913061036	5.89534008333648	2019-03-21 16:52:33.547	1
4455	617	147	66.64727121216615	1.93	68.6882862439773		2018-03-28 22:07:41.487	1
4456	617	68	115.24343882309758	3.34	99.99372032014166		2018-02-06 08:38:28.575	1
4457	617	24	74.87095783152942	2.17	80.62146626686723		2017-09-11 06:26:50.161	5
4458	617	66	136.16126271106958	3.95	164.06209145778365		2020-01-11 07:06:16.289	1
4459	619	138	113.95078476718615	6.84	119.67466250373808	1.3953400833364804	2019-10-12 17:08:19.347	4
4460	619	200	73.20395711799151	4.39	92.5794985059261		2019-07-28 11:39:58.193	5
4461	619	143	61.1983004605443	3.67	74.94231586895354		2019-02-07 17:04:53.686	2
4462	620	128	75.08016314504417	4.5	94.04276992352177		2020-04-11 13:58:48.519	2
4463	620	110	37.01783079127111	2.22	44.85363613509542		2016-10-27 23:39:03.665	4
4464	620	28	68.12471180754113	4.09	71.14967929588173		2019-07-21 13:23:00.137	5
4465	620	78	41.616917284159726	2.5	41.92122726392563		2018-07-05 20:11:28.774	5
4466	620	165	38.30449564120193	2.3	45.06311667636377		2019-02-22 19:04:15.268	1
4467	620	43	76.35255205175756	4.58	95.29417528428873		2019-11-22 17:24:58.549	1
4468	620	110	55.526746186906664	3.33	49.76632041751851		2019-10-27 01:11:24.711	4
4469	620	160	47.59120561297272	2.86	58.73345714839322		2019-02-06 21:11:56.515	2
4470	620	178	117.32963250370614	7.04	122.0835214799004		2018-10-22 20:50:02.327	5
4471	620	132	127.88197029833711	7.67	137.1034110718645		2018-10-18 08:22:19.504	4
4472	620	169	59.53172693453274	3.57	54.60571713373716	2.8131843596228836	2020-03-25 12:58:43.612	1
