id.int64()	account_id.int64()	payment.decimal()	expected_invoice.boolean()	plan.string()	date_received.date(2006-03-02 15:04:05.99999999)
2616	426	295.00	true	Basic	2022-07-22 00:00:00
2617	441	251.50	true	Basic	2022-07-22 00:00:00
2618	442	251.50	true	Basic	2022-07-22 00:00:00
2619	400	234.10	true	Basic	2022-07-23 00:00:00
2620	406	234.10	true	Basic	2022-07-23 00:00:00
2621	408	251.50	true	Basic	2022-07-23 00:00:00
2622	376	295.00	true	Basic	2022-07-23 00:00:00
2623	387	576.30	true	Basic	2022-07-23 00:00:00
2624	403	295.00	true	Basic	2022-07-23 00:00:00
2625	375	289.20	true	Basic	2022-07-23 00:00:00
2626	381	651.70	true	Basic	2022-07-23 00:00:00
2627	397	251.50	true	Basic	2022-07-23 00:00:00
2628	373	237.00	true	Basic	2022-07-23 00:00:00
2629	404	251.50	true	Basic	2022-07-23 00:00:00
2630	401	251.50	true	Basic	2022-07-23 00:00:00
2631	378	234.10	true	Basic	2022-07-23 00:00:00
2632	390	295.00	true	Basic	2022-07-23 00:00:00
2633	350	338.50	true	Basic	2022-07-24 00:00:00
2634	359	463.20	true	Basic	2022-07-24 00:00:00
2635	357	295.00	true	Basic	2022-07-24 00:00:00
2636	361	251.50	true	Basic	2022-07-24 00:00:00
2637	306	295.00	true	Basic	2022-07-25 00:00:00
2638	309	295.00	true	Basic	2022-07-25 00:00:00
2639	304	251.50	true	Basic	2022-07-25 00:00:00
2640	310	266.00	true	Basic	2022-07-25 00:00:00
2641	548	718.40	true	Basic	2022-08-19 00:00:00
2642	546	483.50	true	Basic	2022-08-19 00:00:00
2643	544	251.50	true	Basic	2022-08-19 00:00:00
2644	543	295.00	true	Basic	2022-08-19 00:00:00
2645	538	1118.60	true	Basic	2022-08-19 00:00:00
2646	505	251.50	true	Basic	2022-08-20 00:00:00
2647	531	295.00	true	Basic	2022-08-20 00:00:00
2648	527	295.00	true	Basic	2022-08-20 00:00:00
2649	504	295.00	true	Basic	2022-08-20 00:00:00
2650	493	898.20	true	Basic	2022-08-21 00:00:00
2651	490	251.50	true	Basic	2022-08-21 00:00:00
2652	494	251.50	true	Basic	2022-08-21 00:00:00
2653	457	283.40	true	Basic	2022-08-21 00:00:00
2654	463	295.00	true	Basic	2022-08-21 00:00:00
2655	484	251.50	true	Basic	2022-08-21 00:00:00
2656	495	419.70	true	Basic	2022-08-21 00:00:00
2657	486	251.50	true	Basic	2022-08-21 00:00:00
2658	447	593.70	true	Basic	2022-08-22 00:00:00
2659	420	234.10	true	Basic	2022-08-22 00:00:00
2660	415	251.50	true	Basic	2022-08-22 00:00:00
2661	435	538.60	true	Basic	2022-08-22 00:00:00
2662	449	277.60	true	Basic	2022-08-22 00:00:00
2663	419	851.80	true	Basic	2022-08-22 00:00:00
2664	442	251.50	true	Basic	2022-08-22 00:00:00
2665	423	251.50	true	Basic	2022-08-22 00:00:00
2666	443	489.30	true	Basic	2022-08-22 00:00:00
2667	441	251.50	true	Basic	2022-08-22 00:00:00
2668	446	309.50	true	Basic	2022-08-22 00:00:00
2669	417	263.10	true	Basic	2022-08-22 00:00:00
2670	426	295.00	true	Basic	2022-08-22 00:00:00
2671	373	251.50	true	Basic	2022-08-23 00:00:00
2672	400	234.10	true	Basic	2022-08-23 00:00:00
2673	376	295.00	true	Basic	2022-08-23 00:00:00
2674	377	251.50	true	Basic	2022-08-23 00:00:00
2675	375	280.50	true	Basic	2022-08-23 00:00:00
2676	378	234.10	true	Basic	2022-08-23 00:00:00
2677	387	660.40	true	Basic	2022-08-23 00:00:00
2678	397	251.50	true	Basic	2022-08-23 00:00:00
2679	408	251.50	true	Basic	2022-08-23 00:00:00
2680	406	234.10	true	Basic	2022-08-23 00:00:00
2681	401	271.80	true	Basic	2022-08-23 00:00:00
2682	404	251.50	true	Basic	2022-08-23 00:00:00
2683	403	295.00	true	Basic	2022-08-23 00:00:00
2684	381	585.00	true	Basic	2022-08-23 00:00:00
2685	390	295.00	true	Basic	2022-08-23 00:00:00
2686	363	280.50	true	Basic	2022-08-24 00:00:00
2687	357	295.00	true	Basic	2022-08-24 00:00:00
2688	359	625.60	true	Basic	2022-08-24 00:00:00
2689	358	251.50	true	Basic	2022-08-24 00:00:00
2690	361	251.50	true	Basic	2022-08-24 00:00:00
2691	350	353.00	true	Basic	2022-08-24 00:00:00
2692	304	251.50	true	Basic	2022-08-25 00:00:00
2693	309	295.00	true	Basic	2022-08-25 00:00:00
2694	310	338.50	true	Basic	2022-08-25 00:00:00
2695	306	295.00	true	Basic	2022-08-25 00:00:00
2696	543	295.00	true	Basic	2022-09-19 00:00:00
2697	538	1167.90	true	Basic	2022-09-19 00:00:00
2698	548	660.40	true	Basic	2022-09-19 00:00:00
2699	544	251.50	true	Basic	2022-09-19 00:00:00
2700	546	489.30	true	Basic	2022-09-19 00:00:00
2701	527	329.80	true	Basic	2022-09-20 00:00:00
2702	531	295.00	true	Basic	2022-09-20 00:00:00
2703	508	251.50	true	Basic	2022-09-20 00:00:00
2704	498	251.50	true	Basic	2022-09-20 00:00:00
2705	505	251.50	true	Basic	2022-09-20 00:00:00
2706	504	295.00	true	Basic	2022-09-20 00:00:00
2707	474	251.50	true	Basic	2022-09-21 00:00:00
2708	495	399.40	true	Basic	2022-09-21 00:00:00
2709	494	251.50	true	Basic	2022-09-21 00:00:00
2710	493	898.20	true	Basic	2022-09-21 00:00:00
2711	457	280.50	true	Basic	2022-09-21 00:00:00
2712	459	295.00	true	Basic	2022-09-21 00:00:00
2713	490	251.50	true	Basic	2022-09-21 00:00:00
2714	486	251.50	true	Basic	2022-09-21 00:00:00
2715	463	295.00	true	Basic	2022-09-21 00:00:00
2716	484	251.50	true	Basic	2022-09-21 00:00:00
2717	419	999.70	true	Basic	2022-09-22 00:00:00
2718	442	274.70	true	Basic	2022-09-22 00:00:00
2719	423	251.50	true	Basic	2022-09-22 00:00:00
2720	449	266.00	true	Basic	2022-09-22 00:00:00
2721	415	251.50	true	Basic	2022-09-22 00:00:00
2722	426	295.00	true	Basic	2022-09-22 00:00:00
2723	447	782.20	true	Basic	2022-09-22 00:00:00
2724	441	251.50	true	Basic	2022-09-22 00:00:00
2725	417	251.50	true	Basic	2022-09-22 00:00:00
2726	446	295.00	true	Basic	2022-09-22 00:00:00
2727	443	599.50	true	Basic	2022-09-22 00:00:00
2728	420	234.10	true	Basic	2022-09-22 00:00:00
2729	435	587.90	true	Basic	2022-09-22 00:00:00
2730	377	251.50	true	Basic	2022-09-23 00:00:00
2731	397	251.50	true	Basic	2022-09-23 00:00:00
2732	406	234.10	true	Basic	2022-09-23 00:00:00
2733	390	295.00	true	Basic	2022-09-23 00:00:00
2734	375	312.40	true	Basic	2022-09-23 00:00:00
2735	378	234.10	true	Basic	2022-09-23 00:00:00
2736	376	295.00	true	Basic	2022-09-23 00:00:00
2737	401	326.90	true	Basic	2022-09-23 00:00:00
2738	400	234.10	true	Basic	2022-09-23 00:00:00
2739	403	295.00	true	Basic	2022-09-23 00:00:00
2740	387	628.50	true	Basic	2022-09-23 00:00:00
2741	381	614.00	true	Basic	2022-09-23 00:00:00
2742	405	251.50	true	Basic	2022-09-23 00:00:00
2743	407	251.50	true	Basic	2022-09-23 00:00:00
2744	408	251.50	true	Basic	2022-09-23 00:00:00
2745	373	251.50	true	Basic	2022-09-23 00:00:00
2746	404	251.50	true	Basic	2022-09-23 00:00:00
2747	410	425.50	true	Basic	2022-09-23 00:00:00
2748	350	550.20	true	Basic	2022-09-24 00:00:00
2749	358	251.50	true	Basic	2022-09-24 00:00:00
2750	359	556.00	true	Basic	2022-09-24 00:00:00
2751	363	306.60	true	Basic	2022-09-24 00:00:00
2752	357	295.00	true	Basic	2022-09-24 00:00:00
2753	361	251.50	true	Basic	2022-09-24 00:00:00
2754	310	309.50	true	Basic	2022-09-25 00:00:00
2755	305	251.50	true	Basic	2022-09-25 00:00:00
2756	304	251.50	true	Basic	2022-09-25 00:00:00
2757	309	295.00	true	Basic	2022-09-25 00:00:00
2758	306	312.40	true	Basic	2022-09-25 00:00:00
2759	820	295.00	true	Basic	2022-10-14 00:00:00
2760	710	295.00	true	Basic	2022-10-16 00:00:00
2761	706	295.00	true	Basic	2022-10-16 00:00:00
2762	543	295.00	true	Basic	2022-10-19 00:00:00
2763	548	382.00	true	Basic	2022-10-19 00:00:00
2764	561	251.50	true	Basic	2022-10-19 00:00:00
2765	546	483.50	true	Basic	2022-10-19 00:00:00
2766	538	1330.30	true	Basic	2022-10-19 00:00:00
2767	544	251.50	true	Basic	2022-10-19 00:00:00
2768	530	295.00	true	Basic	2022-10-20 00:00:00
2769	531	295.00	true	Basic	2022-10-20 00:00:00
2770	527	387.80	true	Basic	2022-10-20 00:00:00
2771	505	251.50	true	Basic	2022-10-20 00:00:00
2772	508	251.50	true	Basic	2022-10-20 00:00:00
2773	504	295.00	true	Basic	2022-10-20 00:00:00
2774	498	251.50	true	Basic	2022-10-20 00:00:00
2775	528	251.50	true	Basic	2022-10-20 00:00:00
2776	484	251.50	true	Basic	2022-10-21 00:00:00
2777	486	251.50	true	Basic	2022-10-21 00:00:00
2778	474	251.50	true	Basic	2022-10-21 00:00:00
2779	490	251.50	true	Basic	2022-10-21 00:00:00
2780	459	373.30	true	Basic	2022-10-21 00:00:00
2781	492	251.50	true	Basic	2022-10-21 00:00:00
2782	463	295.00	true	Basic	2022-10-21 00:00:00
2783	494	251.50	true	Basic	2022-10-21 00:00:00
2784	457	303.70	true	Basic	2022-10-21 00:00:00
2785	495	396.50	true	Basic	2022-10-21 00:00:00
2786	462	251.50	true	Basic	2022-10-21 00:00:00
2787	493	782.20	true	Basic	2022-10-21 00:00:00
2788	442	266.00	true	Basic	2022-10-22 00:00:00
2789	447	764.80	true	Basic	2022-10-22 00:00:00
2790	417	251.50	true	Basic	2022-10-22 00:00:00
2791	449	266.00	true	Basic	2022-10-22 00:00:00
2792	426	329.80	true	Basic	2022-10-22 00:00:00
2793	431	251.50	true	Basic	2022-10-22 00:00:00
2794	435	611.10	true	Basic	2022-10-22 00:00:00
2795	446	315.30	true	Basic	2022-10-22 00:00:00
2796	441	251.50	true	Basic	2022-10-22 00:00:00
2797	452	280.50	true	Basic	2022-10-22 00:00:00
2798	443	648.80	true	Basic	2022-10-22 00:00:00
2799	420	234.10	true	Basic	2022-10-22 00:00:00
2800	415	251.50	true	Basic	2022-10-22 00:00:00
2801	419	1086.70	true	Basic	2022-10-22 00:00:00
2802	423	251.50	true	Basic	2022-10-22 00:00:00
2803	377	251.50	true	Basic	2022-10-23 00:00:00
2804	407	567.60	true	Basic	2022-10-23 00:00:00
2805	397	251.50	true	Basic	2022-10-23 00:00:00
2806	410	477.70	true	Basic	2022-10-23 00:00:00
2807	387	648.80	true	Basic	2022-10-23 00:00:00
2808	390	295.00	true	Basic	2022-10-23 00:00:00
2809	406	234.10	true	Basic	2022-10-23 00:00:00
2810	400	234.10	true	Basic	2022-10-23 00:00:00
2811	393	251.50	true	Basic	2022-10-23 00:00:00
2812	405	251.50	true	Basic	2022-10-23 00:00:00
2813	373	251.50	true	Basic	2022-10-23 00:00:00
2814	401	309.50	true	Basic	2022-10-23 00:00:00
2815	403	295.00	true	Basic	2022-10-23 00:00:00
2816	375	326.90	true	Basic	2022-10-23 00:00:00
2817	408	251.50	true	Basic	2022-10-23 00:00:00
2818	381	628.50	true	Basic	2022-10-23 00:00:00
2819	404	283.40	true	Basic	2022-10-23 00:00:00
2820	378	234.10	true	Basic	2022-10-23 00:00:00
2821	376	295.00	true	Basic	2022-10-23 00:00:00
2822	398	251.50	true	Basic	2022-10-23 00:00:00
2823	358	251.50	true	Basic	2022-10-24 00:00:00
2824	363	295.00	true	Basic	2022-10-24 00:00:00
2825	350	495.10	true	Basic	2022-10-24 00:00:00
2826	359	576.30	true	Basic	2022-10-24 00:00:00
2827	357	295.00	true	Basic	2022-10-24 00:00:00
2828	361	251.50	true	Basic	2022-10-24 00:00:00
2829	362	251.50	true	Basic	2022-10-24 00:00:00
2830	303	1455.00	true	Business	2022-10-25 00:00:00
2831	304	251.50	true	Basic	2022-10-25 00:00:00
2832	305	251.50	true	Basic	2022-10-25 00:00:00
2833	310	309.50	true	Basic	2022-10-25 00:00:00
2834	309	295.00	true	Basic	2022-10-25 00:00:00
2835	306	309.50	true	Basic	2022-10-25 00:00:00
2836	820	295.00	true	Basic	2022-11-14 00:00:00
2837	758	295.00	true	Basic	2022-11-15 00:00:00
2838	765	295.00	true	Basic	2022-11-15 00:00:00
2839	698	295.00	true	Basic	2022-11-16 00:00:00
2840	710	295.00	true	Basic	2022-11-16 00:00:00
2841	706	295.00	true	Basic	2022-11-16 00:00:00
2842	692	295.00	true	Basic	2022-11-17 00:00:00
2843	538	1394.10	true	Basic	2022-11-19 00:00:00
2844	548	529.90	true	Basic	2022-11-19 00:00:00
2845	551	382.00	true	Basic	2022-11-19 00:00:00
2846	568	295.00	true	Basic	2022-11-19 00:00:00
2847	547	1455.00	true	Business	2022-11-19 00:00:00
2848	561	251.50	true	Basic	2022-11-19 00:00:00
2849	536	295.00	true	Basic	2022-11-19 00:00:00
2850	544	251.50	true	Basic	2022-11-19 00:00:00
2851	539	295.00	true	Basic	2022-11-19 00:00:00
2852	546	440.00	true	Basic	2022-11-19 00:00:00
2853	543	295.00	true	Basic	2022-11-19 00:00:00
2854	505	251.50	true	Basic	2022-11-20 00:00:00
2855	530	295.00	true	Basic	2022-11-20 00:00:00
2856	508	251.50	true	Basic	2022-11-20 00:00:00
2857	528	251.50	true	Basic	2022-11-20 00:00:00
2858	531	295.00	true	Basic	2022-11-20 00:00:00
2859	504	295.00	true	Basic	2022-11-20 00:00:00
2860	498	251.50	true	Basic	2022-11-20 00:00:00
2861	503	251.50	true	Basic	2022-11-20 00:00:00
2862	527	457.40	true	Basic	2022-11-20 00:00:00
2863	490	251.50	true	Basic	2022-11-21 00:00:00
2864	462	251.50	true	Basic	2022-11-21 00:00:00
2865	484	251.50	true	Basic	2022-11-21 00:00:00
2866	486	251.50	true	Basic	2022-11-21 00:00:00
2867	463	295.00	true	Basic	2022-11-21 00:00:00
2868	474	271.80	true	Basic	2022-11-21 00:00:00
2869	457	553.10	true	Basic	2022-11-21 00:00:00
2870	493	860.50	true	Basic	2022-11-21 00:00:00
2871	459	353.00	true	Basic	2022-11-21 00:00:00
2872	494	251.50	true	Basic	2022-11-21 00:00:00
2873	492	251.50	true	Basic	2022-11-21 00:00:00
2874	495	396.50	true	Basic	2022-11-21 00:00:00
2875	449	289.20	true	Basic	2022-11-22 00:00:00
2876	447	831.50	true	Basic	2022-11-22 00:00:00
2877	415	274.70	true	Basic	2022-11-22 00:00:00
2878	431	251.50	true	Basic	2022-11-22 00:00:00
2879	419	1165.00	true	Basic	2022-11-22 00:00:00
2880	446	347.20	true	Basic	2022-11-22 00:00:00
2881	442	266.00	true	Basic	2022-11-22 00:00:00
2882	435	689.40	true	Basic	2022-11-22 00:00:00
2883	452	474.80	true	Basic	2022-11-22 00:00:00
2884	420	234.10	true	Basic	2022-11-22 00:00:00
2885	417	251.50	true	Basic	2022-11-22 00:00:00
2886	441	251.50	true	Basic	2022-11-22 00:00:00
2887	443	672.00	true	Basic	2022-11-22 00:00:00
2888	426	396.50	true	Basic	2022-11-22 00:00:00
2889	423	251.50	true	Basic	2022-11-22 00:00:00
2890	372	266.00	true	Basic	2022-11-23 00:00:00
2891	381	643.00	true	Basic	2022-11-23 00:00:00
2892	376	295.00	true	Basic	2022-11-23 00:00:00
2893	371	251.50	true	Basic	2022-11-23 00:00:00
2894	403	295.00	true	Basic	2022-11-23 00:00:00
2895	390	295.00	true	Basic	2022-11-23 00:00:00
2896	393	251.50	true	Basic	2022-11-23 00:00:00
2897	407	440.00	true	Basic	2022-11-23 00:00:00
2898	397	251.50	true	Basic	2022-11-23 00:00:00
2899	395	251.50	true	Basic	2022-11-23 00:00:00
2900	405	251.50	true	Basic	2022-11-23 00:00:00
2901	400	234.10	true	Basic	2022-11-23 00:00:00
2902	378	234.10	true	Basic	2022-11-23 00:00:00
2903	398	251.50	true	Basic	2022-11-23 00:00:00
2904	401	431.30	true	Basic	2022-11-23 00:00:00
2905	410	819.90	true	Basic	2022-11-23 00:00:00
2906	388	1455.00	true	Business	2022-11-23 00:00:00
2907	377	251.50	true	Basic	2022-11-23 00:00:00
2908	386	251.50	true	Basic	2022-11-23 00:00:00
2909	408	251.50	true	Basic	2022-11-23 00:00:00
2910	375	344.30	true	Basic	2022-11-23 00:00:00
2911	387	205.10	true	Basic	2022-11-23 00:00:00
2912	384	251.50	true	Basic	2022-11-23 00:00:00
2913	406	234.10	true	Basic	2022-11-23 00:00:00
2914	373	251.50	true	Basic	2022-11-23 00:00:00
2915	404	280.50	true	Basic	2022-11-23 00:00:00
2916	357	295.00	true	Basic	2022-11-24 00:00:00
2917	343	570.50	true	Basic	2022-11-24 00:00:00
2918	363	318.20	true	Basic	2022-11-24 00:00:00
2919	359	587.90	true	Basic	2022-11-24 00:00:00
2920	362	251.50	true	Basic	2022-11-24 00:00:00
2921	349	251.50	true	Basic	2022-11-24 00:00:00
2922	346	251.50	true	Basic	2022-11-24 00:00:00
2923	356	295.00	true	Basic	2022-11-24 00:00:00
2924	360	251.50	true	Basic	2022-11-24 00:00:00
2925	350	495.10	true	Basic	2022-11-24 00:00:00
2926	361	251.50	true	Basic	2022-11-24 00:00:00
2927	358	251.50	true	Basic	2022-11-24 00:00:00
2928	303	1771.10	true	Business	2022-11-25 00:00:00
2929	305	251.50	true	Basic	2022-11-25 00:00:00
2930	310	309.50	true	Basic	2022-11-25 00:00:00
2931	309	295.00	true	Basic	2022-11-25 00:00:00
2932	306	309.50	true	Basic	2022-11-25 00:00:00
2933	311	251.50	true	Basic	2022-11-25 00:00:00
2934	304	251.50	true	Basic	2022-11-25 00:00:00
2935	820	295.00	true	Basic	2022-12-14 00:00:00
2936	758	295.00	true	Basic	2022-12-15 00:00:00
2937	765	295.00	true	Basic	2022-12-15 00:00:00
2938	770	295.00	true	Basic	2022-12-15 00:00:00
2939	706	405.20	true	Basic	2022-12-16 00:00:00
2940	698	295.00	true	Basic	2022-12-16 00:00:00
2941	710	295.00	true	Basic	2022-12-16 00:00:00
2942	692	379.10	true	Basic	2022-12-17 00:00:00
2943	599	295.00	true	Basic	2022-12-18 00:00:00
2944	543	295.00	true	Basic	2022-12-19 00:00:00
2945	546	431.30	true	Basic	2022-12-19 00:00:00
2946	538	1260.70	true	Basic	2022-12-19 00:00:00
2947	551	408.10	true	Basic	2022-12-19 00:00:00
2948	548	550.20	true	Basic	2022-12-19 00:00:00
2949	544	251.50	true	Basic	2022-12-19 00:00:00
2950	539	295.00	true	Basic	2022-12-19 00:00:00
2951	561	251.50	true	Basic	2022-12-19 00:00:00
2952	536	295.00	true	Basic	2022-12-19 00:00:00
2953	563	295.00	true	Basic	2022-12-19 00:00:00
2954	547	1907.40	true	Business	2022-12-19 00:00:00
2955	568	295.00	true	Basic	2022-12-19 00:00:00
2956	508	315.30	true	Basic	2022-12-20 00:00:00
2957	503	251.50	true	Basic	2022-12-20 00:00:00
2958	531	295.00	true	Basic	2022-12-20 00:00:00
2959	497	280.50	true	Basic	2022-12-20 00:00:00
2960	506	251.50	true	Basic	2022-12-20 00:00:00
2961	505	251.50	true	Basic	2022-12-20 00:00:00
2962	528	251.50	true	Basic	2022-12-20 00:00:00
2963	502	2064.00	true	Business	2022-12-20 00:00:00
2964	496	251.50	true	Basic	2022-12-20 00:00:00
2965	504	295.00	true	Basic	2022-12-20 00:00:00
2966	530	295.00	true	Basic	2022-12-20 00:00:00
2967	527	474.80	true	Basic	2022-12-20 00:00:00
2968	498	251.50	true	Basic	2022-12-20 00:00:00
2969	481	251.50	true	Basic	2022-12-21 00:00:00
2970	492	251.50	true	Basic	2022-12-21 00:00:00
2971	493	1022.90	true	Basic	2022-12-21 00:00:00
2972	457	541.50	true	Basic	2022-12-21 00:00:00
2973	486	251.50	true	Basic	2022-12-21 00:00:00
2974	484	251.50	true	Basic	2022-12-21 00:00:00
2975	480	353.00	true	Basic	2022-12-21 00:00:00
2976	462	251.50	true	Basic	2022-12-21 00:00:00
2977	463	295.00	true	Basic	2022-12-21 00:00:00
2978	490	251.50	true	Basic	2022-12-21 00:00:00
2979	494	251.50	true	Basic	2022-12-21 00:00:00
2980	474	266.00	true	Basic	2022-12-21 00:00:00
2981	495	445.80	true	Basic	2022-12-21 00:00:00
2982	482	295.00	true	Basic	2022-12-21 00:00:00
2983	459	353.00	true	Basic	2022-12-21 00:00:00
2984	483	1455.00	true	Business	2022-12-21 00:00:00
2985	477	1455.00	true	Business	2022-12-21 00:00:00
2986	488	251.50	true	Basic	2022-12-21 00:00:00
2987	491	251.50	true	Basic	2022-12-21 00:00:00
2988	414	251.50	true	Basic	2022-12-22 00:00:00
2989	415	300.80	true	Basic	2022-12-22 00:00:00
2990	417	251.50	true	Basic	2022-12-22 00:00:00
2991	431	251.50	true	Basic	2022-12-22 00:00:00
2992	449	300.80	true	Basic	2022-12-22 00:00:00
2993	419	1188.20	true	Basic	2022-12-22 00:00:00
2994	442	266.00	true	Basic	2022-12-22 00:00:00
2995	447	863.40	true	Basic	2022-12-22 00:00:00
2996	443	895.30	true	Basic	2022-12-22 00:00:00
2997	423	251.50	true	Basic	2022-12-22 00:00:00
2998	424	1455.00	true	Business	2022-12-22 00:00:00
2999	446	338.50	true	Basic	2022-12-22 00:00:00
3000	452	509.60	true	Basic	2022-12-22 00:00:00
3001	426	396.50	true	Basic	2022-12-22 00:00:00
3002	416	251.50	true	Basic	2022-12-22 00:00:00
3003	435	680.70	true	Basic	2022-12-22 00:00:00
3004	451	251.50	true	Basic	2022-12-22 00:00:00
3005	441	251.50	true	Basic	2022-12-22 00:00:00
3006	420	234.10	true	Basic	2022-12-22 00:00:00
3007	404	321.10	true	Basic	2022-12-23 00:00:00
3008	398	251.50	true	Basic	2022-12-23 00:00:00
3009	371	193.50	true	Basic	2022-12-23 00:00:00
3010	373	251.50	true	Basic	2022-12-23 00:00:00
3011	407	440.00	true	Basic	2022-12-23 00:00:00
3012	405	251.50	true	Basic	2022-12-23 00:00:00
3013	375	361.70	true	Basic	2022-12-23 00:00:00
3014	409	251.50	true	Basic	2022-12-23 00:00:00
3015	392	367.50	true	Basic	2022-12-23 00:00:00
3016	410	747.40	true	Basic	2022-12-23 00:00:00
3017	406	234.10	true	Basic	2022-12-23 00:00:00
3018	378	234.10	true	Basic	2022-12-23 00:00:00
3019	385	251.50	true	Basic	2022-12-23 00:00:00
3020	390	295.00	true	Basic	2022-12-23 00:00:00
3021	370	251.50	true	Basic	2022-12-23 00:00:00
3022	387	396.50	true	Basic	2022-12-23 00:00:00
3023	386	297.90	true	Basic	2022-12-23 00:00:00
3024	397	251.50	true	Basic	2022-12-23 00:00:00
3025	403	295.00	true	Basic	2022-12-23 00:00:00
3026	395	251.50	true	Basic	2022-12-23 00:00:00
3027	400	234.10	true	Basic	2022-12-23 00:00:00
3028	408	251.50	true	Basic	2022-12-23 00:00:00
3029	376	295.00	true	Basic	2022-12-23 00:00:00
3030	381	625.60	true	Basic	2022-12-23 00:00:00
3031	384	277.60	true	Basic	2022-12-23 00:00:00
3032	393	251.50	true	Basic	2022-12-23 00:00:00
3033	388	1455.00	true	Business	2022-12-23 00:00:00
3034	372	266.00	true	Basic	2022-12-23 00:00:00
3035	377	251.50	true	Basic	2022-12-23 00:00:00
3036	401	1008.40	true	Basic	2022-12-23 00:00:00
3037	360	251.50	true	Basic	2022-12-24 00:00:00
3038	362	251.50	true	Basic	2022-12-24 00:00:00
3039	340	251.50	true	Basic	2022-12-24 00:00:00
3040	341	251.50	true	Basic	2022-12-24 00:00:00
3041	350	579.20	true	Basic	2022-12-24 00:00:00
3042	352	2354.00	true	Business	2022-12-24 00:00:00
3043	359	605.30	true	Basic	2022-12-24 00:00:00
3044	361	251.50	true	Basic	2022-12-24 00:00:00
3045	346	251.50	true	Basic	2022-12-24 00:00:00
3046	343	570.50	true	Basic	2022-12-24 00:00:00
3047	349	251.50	true	Basic	2022-12-24 00:00:00
3048	357	295.00	true	Basic	2022-12-24 00:00:00
3049	356	295.00	true	Basic	2022-12-24 00:00:00
3050	358	251.50	true	Basic	2022-12-24 00:00:00
3051	363	283.40	true	Basic	2022-12-24 00:00:00
3052	306	324.00	true	Basic	2022-12-25 00:00:00
3053	303	1716.00	true	Business	2022-12-25 00:00:00
3054	304	251.50	true	Basic	2022-12-25 00:00:00
3055	310	309.50	true	Basic	2022-12-25 00:00:00
3056	309	295.00	true	Basic	2022-12-25 00:00:00
3057	311	289.20	true	Basic	2022-12-25 00:00:00
3058	305	251.50	true	Basic	2022-12-25 00:00:00
3059	820	295.00	true	Basic	2023-01-14 00:00:00
3060	770	295.00	true	Basic	2023-01-15 00:00:00
3061	765	295.00	true	Basic	2023-01-15 00:00:00
3062	758	295.00	true	Basic	2023-01-15 00:00:00
3063	698	295.00	true	Basic	2023-01-16 00:00:00
3064	710	295.00	true	Basic	2023-01-16 00:00:00
3065	706	402.30	true	Basic	2023-01-16 00:00:00
3066	692	376.20	true	Basic	2023-01-17 00:00:00
